VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude
2,2024-03-18 09:04:27,2024-03-18 09:05:27,3,11.48722871553633,1,N,32,65,1,34.007138208964996,0.0,0.5,6.831850318579717,0.0,0.3,41.63898852754471,40.74903543178375,-73.9869939972944,40.72882027067159,-73.95600285218619
1,2024-03-13 13:54:14,2024-03-13 13:56:53,1,6.579176845075519,1,N,207,49,1,21.13202881824587,1.0,0.5,0.0,0.0,0.3,22.932028818245872,40.64101640000903,-73.788054187823,40.63467378685356,-73.818
1,2024-03-16 23:39:56,2024-03-16 23:40:56,2,3.7667551560876484,1,N,19,256,2,10.382555016180707,1.0,0.5,0.0,0.0,0.3,12.182555016180707,40.764129299692456,-73.99766178857742,40.78335575330818,-73.9500560694915
1,2024-03-17 17:43:42,2024-03-17 17:44:42,1,14.686839344095757,1,N,193,55,1,43.18618115549019,1.5,0.5,0.0,0.0,0.3,45.486181155490186,40.76926849482506,-73.98489717232658,40.78079849754246,-73.9897885403725
1,2024-03-17 12:42:04,2024-03-17 12:43:04,3,11.036249322213816,1,N,22,27,1,31.4835218256151,0.5,0.5,0.0,0.0,0.3,32.7835218256151,40.713851858255566,-74.01940821427793,40.72554386693652,-74.02708203940075
2,2024-03-13 09:04:51,2024-03-13 09:05:51,1,7.806527073236687,1,N,145,221,1,29.29919896101874,0.0,0.5,5.384188494846005,0.0,0.3,35.483387455864744,40.75507554031198,-73.98382206064527,40.704799121813814,-73.96988163594574
2,2024-03-06 07:06:30,2024-03-06 07:07:30,3,5.6063922839676685,1,N,123,127,1,17.873913639673823,1.0,0.5,2.7379385174650004,0.0,0.3,22.411852157138824,40.75073598823341,-73.99126681524864,40.75839067998883,-73.96531751075379
1,2024-03-13 19:17:17,2024-03-13 19:18:17,1,18.852408291402845,1,N,75,97,1,55.2188583916481,1.5,0.5,11.592528307506328,11.392702583610497,0.3,80.50408928276492,40.64217924911778,-73.78444347403916,40.65482002182302,-73.818
1,2024-03-19 22:00:01,2024-03-19 22:01:17,1,9.355713446158749,1,N,13,201,1,26.31075563854127,1.0,0.5,0.0,0.0,0.3,28.11075563854127,40.75810157796823,-73.97218617419234,40.721631164263236,-73.96636247527093
2,2024-03-18 08:43:12,2024-03-18 08:44:12,1,14.64618661053242,1,N,1,107,1,42.63172380122941,0.0,0.5,0.0,0.0,0.3,43.43172380122941,40.64344303967605,-73.76269314807641,40.62764772954908,-73.818
2,2024-03-06 17:35:38,2024-03-06 17:36:38,1,1.409224514188212,1,N,260,206,2,6.734800562372643,1.0,0.5,1.6201968805631874,0.0,0.3,10.15499744293583,40.75022320778816,-73.98812543324503,40.78008613566133,-74.01555037756765
2,2024-03-23 03:32:23,2024-03-23 03:33:23,1,0.5019074513738858,1,N,194,33,1,3.0,0.0,0.5,0.0,0.0,0.3,3.8,40.76581759210155,-73.98126824970059,40.76831561427721,-74.00169547479423
1,2024-03-06 08:26:39,2024-03-06 08:27:39,1,6.655256590615798,1,N,197,212,1,23.353374772605754,0.0,0.5,5.193161851565079,0.0,0.3,29.346536624170835,40.762469127144335,-73.9702189683133,40.77114667483347,-73.95701970908247
2,2024-03-31 14:28:06,2024-03-31 14:29:06,1,2.3719865437164853,1,N,134,261,1,10.169181926562795,1.0,0.5,2.2581669791457823,0.0,0.3,14.227348905708578,40.715077964813005,-74.01656124246036,40.693731527416965,-74.0472287002
1,2024-03-04 09:19:14,2024-03-04 09:20:37,2,7.71701544728419,1,N,216,165,1,24.586593686586703,1.0,0.5,3.839281972866199,0.0,0.3,30.225875659452903,40.70952367139189,-74.01873650118343,40.74236336158962,-73.99615599978914
2,2024-03-18 11:09:46,2024-03-18 11:10:46,3,1.9042398154217888,1,N,149,55,1,5.3106473822305444,0.0,0.5,0.8520201762719322,0.0,0.3,6.962667558502476,40.754239147541135,-73.97967262798636,40.758282448496274,-74.00890279046352
2,2024-03-25 12:52:09,2024-03-25 12:53:09,1,10.420675220571106,1,N,60,223,2,30.5429668104571,0.0,0.5,0.0,0.0,0.3,31.3429668104571,40.69487233892366,-74.17073235127943,40.71698175712401,-74.15536816883986
2,2024-03-29 17:04:44,2024-03-29 17:05:55,4,15.153264513346373,1,N,14,223,1,44.92597735569413,1.0,0.5,10.048400859654526,10.279958566464781,0.3,67.05433678181343,40.64733258730207,-73.78442607013648,40.63270786647649,-73.818
1,2024-03-22 14:36:26,2024-03-22 14:37:38,1,7.330874773745182,1,N,168,198,1,21.015734036813292,0.0,0.5,4.501185757825166,0.0,0.3,26.31691979463846,40.775246180271196,-73.88838505996404,40.761893077024176,-73.85775710305346
2,2024-03-07 17:22:55,2024-03-07 17:23:59,1,3.515245661798466,1,N,34,62,1,12.172562544519872,1.0,0.5,0.0,0.0,0.3,13.972562544519873,40.74833031233881,-73.9742681596989,40.75631661681364,-73.95294122685064
2,2024-03-18 22:05:37,2024-03-18 22:06:37,5,2.3693903111122787,1,N,112,193,1,10.03277421099488,1.0,0.5,1.931074719171563,0.0,0.3,13.763848930166443,40.76480433051582,-73.98002283767894,40.79102654197179,-74.00181974801615
1,2024-03-20 11:08:15,2024-03-20 11:09:53,4,1.3406155745111474,1,N,200,213,2,6.215229895832242,1.0,0.5,1.1949599369373543,0.0,0.3,9.210189832769597,40.76394100661851,-73.9877752894804,40.77377814578492,-73.99890948597918
1,2024-03-24 10:44:38,2024-03-24 10:46:16,1,2.5304979239828884,1,N,224,16,1,10.291246040463971,0.0,0.5,0.0,0.0,0.3,11.091246040463972,40.712216231738914,-74.01424645672071,40.69918323067394,-74.02982987152663
1,2024-03-05 11:13:16,2024-03-05 11:14:16,1,3.068284576258747,1,N,229,161,1,11.02158317506903,0.5,0.5,2.3832814601484142,0.0,0.3,14.704864635217444,40.71814409621428,-74.01763441034369,40.70012484642665,-74.013071833578
2,2024-03-19 20:40:40,2024-03-19 20:41:40,1,3.247627164600282,1,N,254,152,1,15.626096374503025,1.0,0.5,3.203375480932044,0.0,0.3,20.62947185543507,40.74819485641125,-73.99320703537458,40.74629598974633,-73.96210134143747
2,2024-03-22 19:44:15,2024-03-22 19:47:10,1,2.105899272694464,1,N,164,190,1,14.26811678242861,1.0,0.5,3.1092088582805912,0.0,0.3,19.177325640709203,40.76248522394785,-73.96402944041407,40.76545377440943,-74.00817609944433
2,2024-03-01 07:51:57,2024-03-01 07:54:33,1,14.123922808708725,2,N,217,30,1,42.61767434988379,0.0,0.5,0.0,0.0,0.3,43.41767434988379,40.76876978380939,-73.8768689643098,40.76885532482804,-73.84626702626706
1,2024-03-08 14:45:49,2024-03-08 14:47:06,1,8.92395092688379,1,N,60,91,2,29.957543172468984,0.5,0.5,4.599494354053822,0.0,0.3,35.85703752652281,40.69561013938889,-74.17263692426395,40.68002230715126,-74.156
2,2024-03-31 14:37:15,2024-03-31 14:38:24,2,4.117290982495933,1,N,88,44,1,14.885820139216912,1.0,0.5,2.662016723965765,0.0,0.3,19.34783686318268,40.74923482732892,-73.96207468295589,40.728983828432,-73.97069374605314
2,2024-03-05 08:33:33,2024-03-05 08:35:49,3,19.36103161751945,1,N,80,103,2,56.21340162888527,1.0,0.5,11.817071710538302,18.508071882973898,0.3,88.33854522239747,40.7855072667023,-73.85924683179809,40.783932837802226,-73.87201597752392
2,2024-03-30 20:59:35,2024-03-30 21:02:39,1,1.6899323689615042,1,N,144,250,1,7.674268164114702,1.5,0.5,0.0,0.0,0.3,9.974268164114703,40.770514357173944,-73.97635618086066,40.7451298475501,-73.95631342499989
1,2024-03-08 20:38:36,2024-03-08 20:39:36,3,3.0490525764580125,2,N,54,220,2,9.419715082636188,1.0,0.5,0.0,0.0,0.3,11.219715082636188,40.74862726833954,-73.9634535442064,40.75936226380104,-73.95655664110271
2,2024-03-21 17:33:50,2024-03-21 17:34:50,1,7.378170201885579,1,N,162,12,2,24.437743366136594,1.0,0.5,5.869405152608473,0.0,0.3,32.10714851874507,40.64908480414614,-73.77435943622632,40.65735066712285,-73.818
2,2024-03-16 11:33:58,2024-03-16 11:36:04,2,2.0629943708452516,1,N,236,234,1,7.194372701867677,0.5,0.5,0.0,0.0,0.3,8.494372701867679,40.756806190244006,-73.96986365516085,40.77730530776608,-73.99114761352232
2,2024-03-28 17:43:57,2024-03-28 17:45:42,1,12.486699079176448,1,N,68,242,1,33.23489721849965,1.0,0.5,6.353793317224725,0.0,0.3,41.38869053572437,40.779011244004735,-73.87378462599611,40.81572711848924,-73.84349214834594
1,2024-03-08 07:36:54,2024-03-08 07:37:54,1,11.431457961865515,1,N,122,250,2,32.616953698008594,0.0,0.5,5.617124996620079,0.0,0.3,39.03407869462867,40.74134737040382,-73.97991296413743,40.73200892598608,-73.9784016487603
1,2024-03-04 08:51:21,2024-03-04 08:54:35,2,7.277357744728034,1,N,249,152,1,23.22828616358566,0.5,0.5,3.9279081686294735,0.0,0.3,28.456194332215134,40.775287074834615,-73.86934610654528,40.7463905282759,-73.90643959991345
2,2024-03-15 06:55:51,2024-03-15 07:00:08,5,14.843677498475442,1,N,114,90,2,45.37463012190843,0.0,0.5,9.462977068450149,0.0,0.3,55.63760719035858,40.683594539373104,-74.18108790892039,40.672028636794636,-74.156
1,2024-03-07 22:26:13,2024-03-07 22:27:13,1,10.220031110012652,1,N,161,68,2,30.63742203709876,1.0,0.5,6.280159005438546,0.0,0.3,38.717581042537304,40.75745359312995,-73.97155059851903,40.751250773921996,-73.98563861587463
2,2024-03-19 18:41:17,2024-03-19 18:43:55,6,1.435052615084541,1,N,176,108,1,10.014624188011508,1.5,0.5,0.0,0.0,0.3,12.314624188011509,40.76411116853737,-73.99388676957142,40.7840488103585,-73.97142546504375
2,2024-03-27 04:51:53,2024-03-27 04:53:22,1,0.7499960721697155,1,N,212,231,1,3.680706302907289,0.0,0.5,0.8651308207689631,0.0,0.3,5.345837123676252,40.762995750489345,-73.9897010597001,40.75319573571762,-73.95156374467805
2,2024-03-31 08:41:52,2024-03-31 08:42:52,4,10.181459700029658,1,N,177,254,1,33.96124394145849,0.0,0.5,6.4615581047694866,0.0,0.3,41.222802046227976,40.71690239385268,-73.99949480487504,40.735425386463355,-74.00369517778873
2,2024-03-16 18:05:48,2024-03-16 18:08:11,3,3.4519836199519256,1,N,107,148,1,13.518192223733411,1.0,0.5,2.706915745207408,0.0,0.3,18.02510796894082,40.75530448210436,-73.98238461378162,40.744683809444886,-73.95455165513262
2,2024-03-19 22:56:38,2024-03-19 22:57:38,1,9.907023571050745,1,N,172,193,1,29.636878698425864,1.5,0.5,0.0,0.0,0.3,31.936878698425865,40.63784831287521,-73.77787618311615,40.64348607028755,-73.818
2,2024-03-31 00:27:28,2024-03-31 00:28:49,1,4.53697318191479,1,N,4,127,1,13.602136880055792,0.5,0.5,3.040175375237592,0.0,0.3,17.942312255293384,40.70455317149084,-74.00346696714931,40.69450491532854,-73.9723531912605
1,2024-03-12 19:14:42,2024-03-12 19:15:42,1,26.501533603188527,1,N,146,107,2,77.70747503995399,1.0,0.5,15.205977640591197,14.703128643571151,0.3,109.41658132411634,40.69289000301044,-74.17485783268799,40.64961509678094,-74.156
1,2024-03-27 12:53:20,2024-03-27 12:54:20,2,9.257250394274699,1,N,38,131,2,29.07911070670594,0.0,0.5,6.13563963627754,0.0,0.3,36.01475034298348,40.75808318431727,-73.97730305728524,40.73081467916367,-73.95508003657872
2,2024-03-19 19:23:45,2024-03-19 19:24:45,2,2.6326144152358903,2,N,179,3,1,4.0130679696252285,1.0,0.5,0.0,0.0,0.3,5.813067969625228,40.76527891217862,-73.96696036646735,40.738664505682564,-73.9134048214281
2,2024-03-22 07:15:14,2024-03-22 07:16:19,2,8.521170875887265,1,N,115,192,1,22.654510318346137,0.0,0.5,3.840770551474013,0.0,0.3,27.29528086982015,40.761553434480085,-73.96624694424904,40.75139285201454,-73.91292593182807
1,2024-03-14 08:21:39,2024-03-14 08:22:39,1,3.781526098199026,1,N,96,81,1,13.672151566992895,0.0,0.5,0.0,0.0,0.3,14.472151566992896,40.76386669817029,-73.98039506458393,40.79314631568461,-73.960429704695
1,2024-03-04 14:52:03,2024-03-04 14:53:31,2,2.295698727535853,1,N,252,113,1,10.648089145520665,0.5,0.5,2.3209715680896346,0.0,0.3,14.2690607136103,40.76263714544956,-73.973566235075,40.766158041081425,-73.96812247564014
2,2024-03-06 19:12:39,2024-03-06 19:13:39,3,1.5408662748183335,1,N,236,188,1,7.259427756237735,1.0,0.5,1.3182592092866257,0.0,0.3,10.377686965524362,40.765947282031746,-73.98396402396797,40.754860284342755,-73.94412174047578
1,2024-03-10 07:35:57,2024-03-10 07:37:20,3,1.7127890185407921,1,N,8,76,1,8.806761447790404,0.0,0.5,2.152603577473731,0.0,0.3,11.759365025264135,40.76671050008696,-73.97578363430516,40.77427695805567,-73.96711389877109
2,2024-03-06 08:44:21,2024-03-06 08:45:21,1,14.652088132206519,1,N,217,149,1,42.866565291338624,0.0,0.5,0.0,0.0,0.3,43.66656529133862,40.745552056040744,-73.98559225663669,40.77818363771699,-74.00095640037644
1,2024-03-15 08:58:15,2024-03-15 08:59:15,6,1.7183957875955513,1,N,257,4,1,6.870123287846302,0.0,0.5,1.2100535484199293,0.0,0.3,8.88017683626623,40.75873799206941,-73.97118621138938,40.70886620905866,-73.98038061994718
2,2024-03-24 19:16:32,2024-03-24 19:17:32,3,12.061752195231952,1,N,156,19,2,35.13734074598853,1.5,0.5,8.008132793002304,0.0,0.3,45.44547353899083,40.63986432753805,-73.77542297914188,40.641454851594155,-73.818
2,2024-03-01 19:59:52,2024-03-01 20:00:52,1,12.746928010473564,1,N,17,1,1,38.499855973886206,1.0,0.5,0.0,0.0,0.3,40.2998559738862,40.64113575087312,-73.79830608414262,40.6153821796941,-73.818
1,2024-03-28 12:18:14,2024-03-28 12:19:14,2,14.688365438653333,1,N,201,88,1,44.98024990789494,0.0,0.5,0.0,0.0,0.3,45.780249907894934,40.761641633141124,-73.98565270422574,40.788486412325696,-73.99064100366466
2,2024-03-19 08:53:07,2024-03-19 08:54:12,1,5.875365937231238,1,N,251,223,2,24.775954594159064,0.0,0.5,5.539125291979249,0.0,0.3,31.115079886138314,40.7576639584092,-73.98330571562182,40.76472447813587,-73.97480991528063
2,2024-03-02 13:18:48,2024-03-02 13:27:13,2,1.7038079727062578,1,N,6,83,1,12.020138551754796,0.5,0.5,2.558857366683384,0.0,0.3,15.87899591843818,40.744132898892964,-73.98230737622458,40.71460593084638,-73.99344602239289
1,2024-03-17 09:24:05,2024-03-17 09:25:28,1,7.046627861373133,1,N,22,213,1,22.28096150572518,0.0,0.5,5.37400928363804,0.0,0.3,28.454970789363223,40.685298922153045,-74.18176105105843,40.685073517736356,-74.14050984942425
2,2024-03-15 10:36:53,2024-03-15 10:38:08,1,4.197668390338897,1,N,189,76,2,16.504812207726896,0.0,0.5,3.916843531785394,0.0,0.3,21.22165573951229,40.706923835219136,-74.01644379593641,40.70736223664451,-74.08328749074015
1,2024-03-04 07:54:05,2024-03-04 07:55:05,1,5.237442033125336,1,N,176,238,2,14.88496057943625,0.0,0.5,0.0,0.0,0.3,15.68496057943625,40.71226484760225,-74.00432051156257,40.73648975806487,-74.00023677530807
2,2024-03-21 23:31:31,2024-03-21 23:32:31,2,3.0837712865316353,1,N,264,187,1,12.475261031053929,2.0,0.5,2.29050965715353,0.0,0.3,17.565770688207458,40.76316900292322,-73.98459122396818,40.77502383038941,-74.00986460627111
2,2024-03-15 12:23:41,2024-03-15 12:24:41,1,0.7479665783655857,2,N,101,52,1,4.244583861187229,0.0,0.5,0.6912121112443776,0.0,0.3,5.735795972431606,40.71490168554793,-74.00939351587246,40.71921991749445,-73.97286992263551
1,2024-03-12 06:57:36,2024-03-12 06:58:36,1,2.7754924214255023,1,N,221,46,2,13.356098114176476,0.0,0.5,2.831115131852599,0.0,0.3,16.987213246029075,40.71561692695608,-74.01031781447935,40.716834400147164,-74.02155297081646
1,2024-03-30 08:13:23,2024-03-30 08:14:23,4,3.422455034691177,1,N,117,230,1,13.462312038873284,0.0,0.5,0.0,0.0,0.3,14.262312038873285,40.7073789556469,-73.99608394047264,40.72774527155511,-74.02760402477746
1,2024-03-22 05:18:26,2024-03-22 05:20:22,1,3.980072642575785,1,N,66,67,1,13.353920667953773,0.5,0.5,0.0,0.0,0.3,14.653920667953773,40.74253602604267,-73.99177854265915,40.76291458830729,-73.98672777171247
2,2024-03-31 17:44:18,2024-03-31 17:45:18,1,4.391580591476976,1,N,189,224,2,14.50740831790582,1.0,0.5,0.0,0.0,0.3,16.30740831790582,40.713691868464615,-74.01055257094774,40.7004296624328,-73.96726384902018
1,2024-03-24 10:53:43,2024-03-24 10:55:05,1,2.720688082355711,1,N,45,45,1,10.512165049131095,0.0,0.5,2.2256475075135604,0.0,0.3,13.537812556644656,40.76423162237415,-74.0036388951584,40.7758057987453,-74.05640673631281
1,2024-03-09 10:36:25,2024-03-09 10:37:25,2,5.01447785432854,1,N,20,249,2,15.83475650337644,1.0,0.5,2.663164136768068,0.0,0.3,20.297920640144508,40.717024187059366,-73.99953942801912,40.69938012870789,-74.0166517650905
2,2024-03-15 11:22:44,2024-03-15 11:23:44,1,19.288369090984656,1,N,57,169,1,56.756313518433856,1.0,0.5,0.0,8.866256440986911,0.3,67.42256995942077,40.773532170394944,-73.8727846070301,40.79381747186483,-73.85395824885907
2,2024-03-01 15:18:06,2024-03-01 15:19:18,1,5.8277139446048345,1,N,153,173,1,23.962781130826567,0.5,0.5,0.0,0.0,0.3,25.262781130826568,40.77285612956054,-73.96510607017116,40.785874056783946,-73.9270867926036
2,2024-03-17 09:58:50,2024-03-17 10:00:26,1,10.183254400506781,1,N,83,176,1,33.304956044266504,0.0,0.5,7.613008478321539,0.0,0.3,41.71796452258804,40.6793513910561,-74.18160708013698,40.669396926700315,-74.156
1,2024-03-03 09:48:48,2024-03-03 09:49:48,1,2.97999695597124,1,N,169,231,1,13.56631702653942,0.0,0.5,3.013361295535378,0.0,0.3,17.3796783220748,40.76154506868206,-73.99000223618913,40.76774949673985,-73.98253293777493
1,2024-03-16 18:03:45,2024-03-16 18:04:45,1,4.992164099249776,1,N,195,148,1,15.294489766034602,2.0,0.5,2.954448483028617,0.0,0.3,21.04893824906322,40.71331363119484,-74.01243255536218,40.704460854730236,-73.98312299696073
2,2024-03-02 20:39:16,2024-03-02 20:40:16,1,4.111844505651615,1,N,173,21,1,14.512591872896465,1.5,0.5,3.426998282437757,0.0,0.3,20.239590155334223,40.75695430992956,-73.9783354278084,40.717173609540204,-74.01404269511146
2,2024-03-29 18:00:30,2024-03-29 18:02:08,1,2.475286819463809,1,N,193,69,1,8.673215614918616,1.0,0.5,1.8370746865927223,0.0,0.3,12.310290301511339,40.751028317134995,-73.976869245596,40.77830553761364,-73.97423637714476
2,2024-03-10 13:52:36,2024-03-10 13:53:36,1,3.7797634854367543,1,N,175,250,1,11.776082607083396,0.5,0.5,0.0,0.0,0.3,13.076082607083396,40.76038862770695,-73.97670923639943,40.731903861863664,-73.97092263283632
2,2024-03-20 20:10:59,2024-03-20 20:14:31,1,3.6928896051329883,1,N,213,47,1,13.07478103457308,1.0,0.5,3.2140127831805247,0.0,0.3,18.088793817753604,40.740923131984026,-73.98518591885842,40.712397938244536,-74.01897552548851
2,2024-03-18 14:51:27,2024-03-18 14:52:57,1,7.537252208234017,1,N,148,91,2,22.21836844485275,0.5,0.5,3.5123482929665366,0.0,0.3,27.030716737819287,40.64085724798547,-73.76531609889932,40.64850895061482,-73.818
1,2024-03-05 17:52:32,2024-03-05 17:53:32,1,1.7310384512437247,1,N,236,126,1,7.278776193187127,1.0,0.5,1.6047334152850665,0.0,0.3,10.683509608472194,40.749222951713364,-73.98094661211744,40.74722571774232,-73.95855067361512
2,2024-03-10 08:38:28,2024-03-10 08:39:57,1,5.615865403751827,2,N,53,23,2,21.719305949764866,0.0,0.5,4.024703911763478,0.0,0.3,26.544009861528345,40.76255779652693,-73.98550532396105,40.75651871123333,-73.95597478872767
1,2024-03-10 20:12:39,2024-03-10 20:17:42,1,12.743244633184439,1,N,214,5,1,41.97699731004023,1.0,0.5,6.679435521287112,0.0,0.3,50.45643283132734,40.64838778200702,-73.78378032088051,40.65348853739361,-73.818
1,2024-03-11 15:12:25,2024-03-11 15:13:25,1,2.0046737268670003,2,N,64,217,1,7.176376780536788,0.5,0.5,1.2092249496134762,0.0,0.3,9.685601730150266,40.75712256072264,-73.97226613551065,40.754081792265374,-74.00289571584968
1,2024-03-23 21:35:35,2024-03-23 21:36:35,1,1.1077896502313296,1,N,30,102,1,8.968702562698448,1.0,0.5,0.0,0.0,0.3,10.768702562698449,40.72116097554722,-74.01564168731524,40.69903600447178,-73.9538574445282
2,2024-03-10 20:19:43,2024-03-10 20:21:58,1,3.7150561798337587,1,N,213,100,2,13.784926722977374,2.0,0.5,0.0,0.0,0.3,16.584926722977375,40.75925944918235,-73.98731226701362,40.77387170709533,-74.02811449161479
1,2024-03-08 19:27:57,2024-03-08 19:29:01,1,10.731269548139172,1,N,18,147,1,32.593427200508806,1.0,0.5,8.071772965995146,0.0,0.3,42.46520016650395,40.74584749939852,-73.98720616971546,40.759837036437226,-73.96284877327118
2,2024-03-12 08:34:54,2024-03-12 08:37:07,4,3.276563032262542,1,N,210,144,2,10.503287474131685,0.5,0.5,0.0,0.0,0.3,11.803287474131686,40.75594508906055,-73.97327184466275,40.758467944795555,-73.98105361426768
2,2024-03-29 15:14:08,2024-03-29 15:15:08,2,2.7520794431022257,1,N,14,12,2,11.507682316274368,1.0,0.5,0.0,0.0,0.3,13.307682316274368,40.70304358769685,-74.01593037755876,40.69735759109431,-73.99259379781176
1,2024-03-06 21:59:23,2024-03-06 22:00:23,1,19.31323517096172,1,N,95,251,1,54.81446173207945,1.0,0.5,11.364386255203856,11.741045512668233,0.3,79.71989349995154,40.710687431028134,-73.9970595575361,40.718162899080326,-74.00373357360618
1,2024-03-06 23:08:17,2024-03-06 23:10:25,1,7.068548428182771,1,N,161,260,2,21.747644834674837,1.0,0.5,0.0,0.0,0.3,23.547644834674838,40.71935503006956,-74.00072140905198,40.722410689284466,-74.01872268619051
2,2024-03-27 21:55:47,2024-03-27 21:59:00,1,9.100141507792559,1,N,178,102,1,30.671960795694535,1.0,0.5,5.295924327328702,0.0,0.3,37.767885123023234,40.7603867653026,-73.99455637344542,40.77246674593249,-73.99650583376581
2,2024-03-20 23:43:29,2024-03-20 23:44:29,3,1.6732968395955592,1,N,224,153,2,9.985887797874202,1.0,0.5,0.0,0.0,0.3,11.785887797874203,40.759137811121924,-73.98311161829524,40.736444841864795,-73.98817566709128
2,2024-03-21 22:19:40,2024-03-21 22:21:53,1,1.7023438974637817,1,N,1,56,1,5.014523795478278,1.0,0.5,0.894648926845776,0.0,0.3,7.7091727223240545,40.75975350268101,-73.99127107824127,40.72679398152168,-73.9966216348207
2,2024-03-11 18:48:09,2024-03-11 18:49:09,1,7.013088484162401,1,N,211,168,1,21.23059556635169,1.0,0.5,0.0,0.0,0.3,23.03059556635169,40.71910723566355,-74.01174925286395,40.73475182103871,-73.97827865607343
1,2024-03-07 06:18:33,2024-03-07 06:19:33,3,15.720391655968516,1,N,241,66,1,46.78773062062865,0.0,0.5,0.0,5.0594820456641,0.3,52.647212666292745,40.77251004991457,-73.86454174947842,40.78468537731058,-73.90271425325302
1,2024-03-21 22:06:51,2024-03-21 22:07:51,1,1.8535770881220872,1,N,142,206,1,9.275129989411571,1.5,0.5,0.0,0.0,0.3,11.575129989411572,40.76251939301894,-73.98650364588916,40.76236482951271,-74.02046161575755
2,2024-03-29 15:50:27,2024-03-29 15:54:00,3,3.4672471775169162,1,N,50,169,1,12.423628960192996,0.0,0.5,2.831094873456295,0.0,0.3,16.05472383364929,40.7131326125079,-74.00739284655947,40.721315513718224,-74.00600456192095
1,2024-03-17 15:05:17,2024-03-17 15:06:34,2,2.2398361562903415,1,N,140,79,1,9.884346545287501,0.0,0.5,0.0,0.0,0.3,10.684346545287502,40.70888067995754,-74.0061078859953,40.68818863452069,-74.03701088449782
2,2024-03-08 22:34:45,2024-03-08 22:36:04,1,11.429623394775845,1,N,180,135,1,39.46988532259802,1.5,0.5,9.0808204309941,0.0,0.3,50.850705753592116,40.64361823655871,-73.76771744517242,40.629702163542774,-73.818
2,2024-03-11 15:00:32,2024-03-11 15:01:34,1,9.43945498319977,1,N,154,99,1,30.181239082332073,0.0,0.5,5.181017433567223,0.0,0.3,36.162256515899294,40.75841911751154,-73.98750780100954,40.76638286658398,-73.95829102047989
1,2024-03-31 18:02:58,2024-03-31 18:03:58,1,4.109609320239049,1,N,104,117,1,15.148802672692756,1.0,0.5,0.0,0.0,0.3,16.948802672692757,40.75396634901782,-73.9792331532971,40.737979942627575,-74.00149473663365
1,2024-03-21 07:38:20,2024-03-21 07:39:20,2,1.9195806713955241,1,N,260,81,2,9.973345709505608,0.0,0.5,2.079300698569379,0.0,0.3,12.852646408074989,40.752652323716205,-73.97917232554519,40.736692287386006,-73.95883052924131
1,2024-03-23 06:00:48,2024-03-23 06:01:48,1,19.767257523105744,1,N,245,202,2,57.19638050685743,0.0,0.5,13.421556092612402,11.033895810438331,0.3,82.45183240990816,40.6873255369084,-74.1877544486138,40.62500622978583,-74.156
1,2024-03-14 20:36:11,2024-03-14 20:38:01,1,0.42562227834221095,1,N,55,68,1,3.0,1.0,0.5,0.0,0.0,0.3,4.8,40.75884494826018,-73.96869526263794,40.749844885016536,-73.96643836414923
2,2024-03-19 12:36:49,2024-03-19 12:39:24,1,3.415571156246027,1,N,34,88,1,14.971637136218384,0.0,0.5,2.305473537544685,0.0,0.3,18.07711067376307,40.76410480926457,-73.97563022325593,40.75363490968669,-73.96348862285627
2,2024-03-03 23:41:41,2024-03-03 23:42:41,3,5.103859186286819,1,N,128,220,1,15.407115287040712,1.0,0.5,0.0,0.0,0.3,17.20711528704071,40.7117287511669,-74.00070329411726,40.71729652122416,-73.97676985417166
1,2024-03-25 15:02:55,2024-03-25 15:07:03,1,3.6399779074821597,1,N,113,205,1,16.960806841544382,0.5,0.5,0.0,0.0,0.3,18.260806841544383,40.75613454569509,-73.98926196831654,40.75548618688087,-73.97585022983228
1,2024-03-26 06:51:08,2024-03-26 06:52:08,3,2.3440705553676913,1,N,108,75,1,8.266371809854085,0.0,0.5,1.7762533452880738,0.0,0.3,10.84262515514216,40.76364402568358,-73.99216203856297,40.75625446559941,-74.02822744504859
1,2024-03-25 11:07:52,2024-03-25 11:09:14,1,26.887030739644707,1,N,224,138,1,73.75055523863634,0.0,0.5,13.701614170435189,9.322226873638016,0.3,97.57439628270954,40.64804830754511,-73.77875578723312,40.64282024581058,-73.818
1,2024-03-07 08:17:34,2024-03-07 08:18:34,1,7.260555920498303,1,N,190,97,1,26.492950855067363,0.5,0.5,4.85619123046766,0.0,0.3,32.649142085535026,40.75724264265126,-73.9916864844932,40.74239066892095,-73.98587686354581
2,2024-03-29 14:27:39,2024-03-29 14:30:38,2,2.629441929843485,2,N,157,100,2,13.63834293447111,0.0,0.5,2.5031190498889226,0.0,0.3,16.941461984360032,40.74218113658536,-73.98230559340959,40.75480237339253,-74.01526266337426
2,2024-03-05 13:55:06,2024-03-05 13:56:41,1,1.6501027339701972,1,N,120,198,2,7.058045349757275,0.0,0.5,1.4811459317872027,0.0,0.3,9.339191281544476,40.71537613023535,-74.01602050019447,40.72001598865769,-73.9964153204465
